latitude,longitude,reserved,altitude,timestamp_days,date,time,datetime,source_file
39.991148,116.31787,0,285,39935.5601157407,2009-05-02,13:26:34,2009-05-02 13:26:34,20090502074907.plt
39.991148,116.317885,0,285,39935.5601736111,2009-05-02,13:26:39,2009-05-02 13:26:39,20090502074907.plt
39.991148,116.317885,0,285,39935.5602083333,2009-05-02,13:26:42,2009-05-02 13:26:42,20090502074907.plt
39.991147,116.317886,0,285,39935.5602314815,2009-05-02,13:26:44,2009-05-02 13:26:44,20090502074907.plt
39.991141,116.317895,0,285,39935.5602893519,2009-05-02,13:26:49,2009-05-02 13:26:49,20090502074907.plt
39.991141,116.317895,0,285,39935.5603240741,2009-05-02,13:26:52,2009-05-02 13:26:52,20090502074907.plt
39.991142,116.317899,0,285,39935.5603472222,2009-05-02,13:26:54,2009-05-02 13:26:54,20090502074907.plt
39.991141,116.317888,0,285,39935.5604050926,2009-05-02,13:26:59,2009-05-02 13:26:59,20090502074907.plt
39.99114,116.317879,0,285,39935.560462963,2009-05-02,13:27:04,2009-05-02 13:27:04,20090502074907.plt
39.991138,116.317864,0,285,39935.5605208333,2009-05-02,13:27:09,2009-05-02 13:27:09,20090502074907.plt
39.991136,116.317846,0,285,39935.5605787037,2009-05-02,13:27:14,2009-05-02 13:27:14,20090502074907.plt
39.991134,116.317829,0,285,39935.5606365741,2009-05-02,13:27:19,2009-05-02 13:27:19,20090502074907.plt
39.991133,116.317823,0,285,39935.5606944444,2009-05-02,13:27:24,2009-05-02 13:27:24,20090502074907.plt
39.991132,116.317821,0,285,39935.5607523148,2009-05-02,13:27:29,2009-05-02 13:27:29,20090502074907.plt
39.991132,116.317821,0,285,39935.560787037,2009-05-02,13:27:32,2009-05-02 13:27:32,20090502074907.plt
39.991132,116.317819,0,285,39935.5608101852,2009-05-02,13:27:34,2009-05-02 13:27:34,20090502074907.plt
39.991131,116.317808,0,285,39935.5608680556,2009-05-02,13:27:39,2009-05-02 13:27:39,20090502074907.plt
39.991129,116.317798,0,285,39935.5609259259,2009-05-02,13:27:44,2009-05-02 13:27:44,20090502074907.plt
39.991126,116.317781,0,285,39935.5609837963,2009-05-02,13:27:49,2009-05-02 13:27:49,20090502074907.plt
39.991139,116.317446,0,239,39935.5656134259,2009-05-02,13:34:29,2009-05-02 13:34:29,20090502074907.plt
39.991139,116.317286,0,230,39935.5656712963,2009-05-02,13:34:34,2009-05-02 13:34:34,20090502074907.plt
39.991115,116.317139,0,224,39935.5657291667,2009-05-02,13:34:39,2009-05-02 13:34:39,20090502074907.plt
39.991092,116.317014,0,214,39935.565787037,2009-05-02,13:34:44,2009-05-02 13:34:44,20090502074907.plt
39.991111,116.316859,0,202,39935.5658449074,2009-05-02,13:34:49,2009-05-02 13:34:49,20090502074907.plt
39.991115,116.316812,0,195,39935.5659027778,2009-05-02,13:34:54,2009-05-02 13:34:54,20090502074907.plt
39.991066,116.316583,0,186,39935.5659606481,2009-05-02,13:34:59,2009-05-02 13:34:59,20090502074907.plt
39.991025,116.316367,0,176,39935.5660185185,2009-05-02,13:35:04,2009-05-02 13:35:04,20090502074907.plt
39.990936,116.316129,0,174,39935.5660763889,2009-05-02,13:35:09,2009-05-02 13:35:09,20090502074907.plt
39.990873,116.315914,0,177,39935.5661342593,2009-05-02,13:35:14,2009-05-02 13:35:14,20090502074907.plt
39.990954,116.315719,0,175,39935.5661921296,2009-05-02,13:35:19,2009-05-02 13:35:19,20090502074907.plt
39.991115,116.315576,0,174,39935.56625,2009-05-02,13:35:24,2009-05-02 13:35:24,20090502074907.plt
39.991279,116.315402,0,175,39935.5663078704,2009-05-02,13:35:29,2009-05-02 13:35:29,20090502074907.plt
39.991437,116.315243,0,171,39935.5663657407,2009-05-02,13:35:34,2009-05-02 13:35:34,20090502074907.plt
39.991533,116.315142,0,168,39935.5664236111,2009-05-02,13:35:39,2009-05-02 13:35:39,20090502074907.plt
39.991695,116.315006,0,162,39935.5664814815,2009-05-02,13:35:44,2009-05-02 13:35:44,20090502074907.plt
39.991842,116.31483,0,158,39935.5665393519,2009-05-02,13:35:49,2009-05-02 13:35:49,20090502074907.plt
39.991973,116.31471,0,153,39935.5665972222,2009-05-02,13:35:54,2009-05-02 13:35:54,20090502074907.plt
39.992172,116.314515,0,148,39935.5666550926,2009-05-02,13:35:59,2009-05-02 13:35:59,20090502074907.plt
39.99233,116.314256,0,156,39935.566712963,2009-05-02,13:36:04,2009-05-02 13:36:04,20090502074907.plt
39.9925,116.314169,0,162,39935.5667708333,2009-05-02,13:36:09,2009-05-02 13:36:09,20090502074907.plt
39.992736,116.314047,0,169,39935.5668287037,2009-05-02,13:36:14,2009-05-02 13:36:14,20090502074907.plt
39.992933,116.314027,0,176,39935.5668865741,2009-05-02,13:36:19,2009-05-02 13:36:19,20090502074907.plt
39.993141,116.313984,0,177,39935.5669444444,2009-05-02,13:36:24,2009-05-02 13:36:24,20090502074907.plt
39.993326,116.313969,0,172,39935.5670023148,2009-05-02,13:36:29,2009-05-02 13:36:29,20090502074907.plt
39.993494,116.313994,0,167,39935.5670601852,2009-05-02,13:36:34,2009-05-02 13:36:34,20090502074907.plt
39.993655,116.313984,0,166,39935.5671180556,2009-05-02,13:36:39,2009-05-02 13:36:39,20090502074907.plt
39.993883,116.313896,0,159,39935.5671759259,2009-05-02,13:36:44,2009-05-02 13:36:44,20090502074907.plt
39.994057,116.313875,0,159,39935.5672337963,2009-05-02,13:36:49,2009-05-02 13:36:49,20090502074907.plt
39.994248,116.313849,0,159,39935.5672916667,2009-05-02,13:36:54,2009-05-02 13:36:54,20090502074907.plt
39.994463,116.313841,0,162,39935.567349537,2009-05-02,13:36:59,2009-05-02 13:36:59,20090502074907.plt
39.994655,116.313815,0,168,39935.5674074074,2009-05-02,13:37:04,2009-05-02 13:37:04,20090502074907.plt
39.99485,116.313775,0,171,39935.5674652778,2009-05-02,13:37:09,2009-05-02 13:37:09,20090502074907.plt
39.995035,116.313767,0,172,39935.5675231481,2009-05-02,13:37:14,2009-05-02 13:37:14,20090502074907.plt
39.995216,116.313721,0,168,39935.5675810185,2009-05-02,13:37:19,2009-05-02 13:37:19,20090502074907.plt
39.995402,116.313688,0,165,39935.5676388889,2009-05-02,13:37:24,2009-05-02 13:37:24,20090502074907.plt
39.99554,116.313649,0,163,39935.5676967593,2009-05-02,13:37:29,2009-05-02 13:37:29,20090502074907.plt
39.99567,116.313588,0,160,39935.5677546296,2009-05-02,13:37:34,2009-05-02 13:37:34,20090502074907.plt
39.995725,116.313627,0,156,39935.5678125,2009-05-02,13:37:39,2009-05-02 13:37:39,20090502074907.plt
39.995768,116.313556,0,152,39935.5678703704,2009-05-02,13:37:44,2009-05-02 13:37:44,20090502074907.plt
39.99581,116.313392,0,147,39935.5679282407,2009-05-02,13:37:49,2009-05-02 13:37:49,20090502074907.plt
39.995798,116.313272,0,142,39935.5679861111,2009-05-02,13:37:54,2009-05-02 13:37:54,20090502074907.plt
39.995719,116.313166,0,135,39935.5680439815,2009-05-02,13:37:59,2009-05-02 13:37:59,20090502074907.plt
39.9957,116.313044,0,122,39935.5681018519,2009-05-02,13:38:04,2009-05-02 13:38:04,20090502074907.plt
39.995648,116.312849,0,109,39935.5681597222,2009-05-02,13:38:09,2009-05-02 13:38:09,20090502074907.plt
39.995614,116.312712,0,97,39935.5682175926,2009-05-02,13:38:14,2009-05-02 13:38:14,20090502074907.plt
39.995548,116.312475,0,83,39935.568275463,2009-05-02,13:38:19,2009-05-02 13:38:19,20090502074907.plt
39.995572,116.312234,0,68,39935.5683333333,2009-05-02,13:38:24,2009-05-02 13:38:24,20090502074907.plt
39.99556,116.311987,0,53,39935.5683912037,2009-05-02,13:38:29,2009-05-02 13:38:29,20090502074907.plt
39.995534,116.311763,0,38,39935.5684490741,2009-05-02,13:38:34,2009-05-02 13:38:34,20090502074907.plt
39.99555,116.311491,0,30,39935.5685069444,2009-05-02,13:38:39,2009-05-02 13:38:39,20090502074907.plt
39.9956,116.311212,0,24,39935.5685648148,2009-05-02,13:38:44,2009-05-02 13:38:44,20090502074907.plt
39.995741,116.310947,0,15,39935.5686226852,2009-05-02,13:38:49,2009-05-02 13:38:49,20090502074907.plt
39.995989,116.310709,0,9,39935.5686805556,2009-05-02,13:38:54,2009-05-02 13:38:54,20090502074907.plt
39.996231,116.310414,0,10,39935.5687384259,2009-05-02,13:38:59,2009-05-02 13:38:59,20090502074907.plt
39.996463,116.310107,0,10,39935.5687962963,2009-05-02,13:39:04,2009-05-02 13:39:04,20090502074907.plt
39.996687,116.30988,0,12,39935.5688541667,2009-05-02,13:39:09,2009-05-02 13:39:09,20090502074907.plt
39.996931,116.309708,0,21,39935.568912037,2009-05-02,13:39:14,2009-05-02 13:39:14,20090502074907.plt
39.997166,116.309459,0,36,39935.5689699074,2009-05-02,13:39:19,2009-05-02 13:39:19,20090502074907.plt
39.997406,116.309315,0,47,39935.5690277778,2009-05-02,13:39:24,2009-05-02 13:39:24,20090502074907.plt
39.997625,116.30918,0,53,39935.5690856481,2009-05-02,13:39:29,2009-05-02 13:39:29,20090502074907.plt
39.997824,116.309073,0,57,39935.5691435185,2009-05-02,13:39:34,2009-05-02 13:39:34,20090502074907.plt
39.998025,116.30902,0,59,39935.5692013889,2009-05-02,13:39:39,2009-05-02 13:39:39,20090502074907.plt
39.998226,116.309018,0,71,39935.5692592593,2009-05-02,13:39:44,2009-05-02 13:39:44,20090502074907.plt
39.998387,116.309009,0,81,39935.5693171296,2009-05-02,13:39:49,2009-05-02 13:39:49,20090502074907.plt
39.99854,116.308976,0,95,39935.569375,2009-05-02,13:39:54,2009-05-02 13:39:54,20090502074907.plt
39.998702,116.308983,0,106,39935.5694328704,2009-05-02,13:39:59,2009-05-02 13:39:59,20090502074907.plt
39.998892,116.309036,0,111,39935.5694907407,2009-05-02,13:40:04,2009-05-02 13:40:04,20090502074907.plt
39.99907,116.309025,0,117,39935.5695486111,2009-05-02,13:40:09,2009-05-02 13:40:09,20090502074907.plt
39.999247,116.309025,0,122,39935.5696064815,2009-05-02,13:40:14,2009-05-02 13:40:14,20090502074907.plt
39.999423,116.309009,0,133,39935.5696643519,2009-05-02,13:40:19,2009-05-02 13:40:19,20090502074907.plt
39.999589,116.308989,0,143,39935.5697222222,2009-05-02,13:40:24,2009-05-02 13:40:24,20090502074907.plt
39.999764,116.30897,0,146,39935.5697800926,2009-05-02,13:40:29,2009-05-02 13:40:29,20090502074907.plt
39.999947,116.308946,0,159,39935.569837963,2009-05-02,13:40:34,2009-05-02 13:40:34,20090502074907.plt
40.000123,116.308948,0,164,39935.5698958333,2009-05-02,13:40:39,2009-05-02 13:40:39,20090502074907.plt
40.000298,116.308948,0,171,39935.5699537037,2009-05-02,13:40:44,2009-05-02 13:40:44,20090502074907.plt
40.000475,116.308968,0,172,39935.5700115741,2009-05-02,13:40:49,2009-05-02 13:40:49,20090502074907.plt
40.000659,116.308977,0,174,39935.5700694444,2009-05-02,13:40:54,2009-05-02 13:40:54,20090502074907.plt
40.000835,116.308967,0,169,39935.5701273148,2009-05-02,13:40:59,2009-05-02 13:40:59,20090502074907.plt
40.000997,116.308969,0,176,39935.5701851852,2009-05-02,13:41:04,2009-05-02 13:41:04,20090502074907.plt
40.001134,116.308951,0,179,39935.5702430556,2009-05-02,13:41:09,2009-05-02 13:41:09,20090502074907.plt
40.001293,116.308918,0,191,39935.5703009259,2009-05-02,13:41:14,2009-05-02 13:41:14,20090502074907.plt
40.001493,116.308943,0,199,39935.5703587963,2009-05-02,13:41:19,2009-05-02 13:41:19,20090502074907.plt
40.001674,116.30895,0,201,39935.5704166667,2009-05-02,13:41:24,2009-05-02 13:41:24,20090502074907.plt
40.001852,116.308943,0,210,39935.570474537,2009-05-02,13:41:29,2009-05-02 13:41:29,20090502074907.plt
40.002027,116.30894,0,217,39935.5705324074,2009-05-02,13:41:34,2009-05-02 13:41:34,20090502074907.plt
40.002211,116.308944,0,219,39935.5705902778,2009-05-02,13:41:39,2009-05-02 13:41:39,20090502074907.plt
40.002396,116.308978,0,211,39935.5706481481,2009-05-02,13:41:44,2009-05-02 13:41:44,20090502074907.plt
40.002574,116.308967,0,214,39935.5707060185,2009-05-02,13:41:49,2009-05-02 13:41:49,20090502074907.plt
40.002738,116.308982,0,219,39935.5707638889,2009-05-02,13:41:54,2009-05-02 13:41:54,20090502074907.plt
40.002908,116.308975,0,214,39935.5708217593,2009-05-02,13:41:59,2009-05-02 13:41:59,20090502074907.plt
40.003048,116.308959,0,221,39935.5708796296,2009-05-02,13:42:04,2009-05-02 13:42:04,20090502074907.plt
40.003213,116.308976,0,220,39935.5709375,2009-05-02,13:42:09,2009-05-02 13:42:09,20090502074907.plt
40.003396,116.309034,0,208,39935.5709953704,2009-05-02,13:42:14,2009-05-02 13:42:14,20090502074907.plt
40.003579,116.309069,0,198,39935.5710532407,2009-05-02,13:42:19,2009-05-02 13:42:19,20090502074907.plt
40.003741,116.309193,0,179,39935.5711111111,2009-05-02,13:42:24,2009-05-02 13:42:24,20090502074907.plt
40.003906,116.309296,0,169,39935.5711689815,2009-05-02,13:42:29,2009-05-02 13:42:29,20090502074907.plt
40.004049,116.30942,0,160,39935.5712268518,2009-05-02,13:42:34,2009-05-02 13:42:34,20090502074907.plt
40.00419,116.30967,0,147,39935.5712847222,2009-05-02,13:42:39,2009-05-02 13:42:39,20090502074907.plt
40.00433,116.309988,0,129,39935.5713425926,2009-05-02,13:42:44,2009-05-02 13:42:44,20090502074907.plt
40.004427,116.310223,0,117,39935.571400463,2009-05-02,13:42:49,2009-05-02 13:42:49,20090502074907.plt
40.004518,116.310457,0,107,39935.5714583333,2009-05-02,13:42:54,2009-05-02 13:42:54,20090502074907.plt
40.00458,116.310678,0,99,39935.5715162037,2009-05-02,13:42:59,2009-05-02 13:42:59,20090502074907.plt
40.004629,116.31089,0,91,39935.5715740741,2009-05-02,13:43:04,2009-05-02 13:43:04,20090502074907.plt
40.004653,116.311132,0,87,39935.5716319444,2009-05-02,13:43:09,2009-05-02 13:43:09,20090502074907.plt
40.004671,116.311365,0,81,39935.5716898148,2009-05-02,13:43:14,2009-05-02 13:43:14,20090502074907.plt
40.004684,116.311583,0,74,39935.5717476852,2009-05-02,13:43:19,2009-05-02 13:43:19,20090502074907.plt
40.004716,116.311802,0,70,39935.5718055556,2009-05-02,13:43:24,2009-05-02 13:43:24,20090502074907.plt
40.00475,116.31201,0,65,39935.5718634259,2009-05-02,13:43:29,2009-05-02 13:43:29,20090502074907.plt
40.004798,116.312238,0,63,39935.5719212963,2009-05-02,13:43:34,2009-05-02 13:43:34,20090502074907.plt
40.004867,116.312389,0,63,39935.5719791667,2009-05-02,13:43:39,2009-05-02 13:43:39,20090502074907.plt
40.004952,116.312541,0,65,39935.572037037,2009-05-02,13:43:44,2009-05-02 13:43:44,20090502074907.plt
40.005109,116.312678,0,70,39935.5720949074,2009-05-02,13:43:49,2009-05-02 13:43:49,20090502074907.plt
40.005267,116.312799,0,70,39935.5721527778,2009-05-02,13:43:54,2009-05-02 13:43:54,20090502074907.plt
40.005419,116.312895,0,70,39935.5722106481,2009-05-02,13:43:59,2009-05-02 13:43:59,20090502074907.plt
40.005566,116.312939,0,80,39935.5722685185,2009-05-02,13:44:04,2009-05-02 13:44:04,20090502074907.plt
40.005737,116.313018,0,99,39935.5723263889,2009-05-02,13:44:09,2009-05-02 13:44:09,20090502074907.plt
40.005913,116.313088,0,97,39935.5723842593,2009-05-02,13:44:14,2009-05-02 13:44:14,20090502074907.plt
40.006093,116.313061,0,102,39935.5724421296,2009-05-02,13:44:19,2009-05-02 13:44:19,20090502074907.plt
40.006291,116.313045,0,114,39935.5725,2009-05-02,13:44:24,2009-05-02 13:44:24,20090502074907.plt
40.006488,116.313022,0,121,39935.5725578704,2009-05-02,13:44:29,2009-05-02 13:44:29,20090502074907.plt
40.00667,116.312988,0,125,39935.5726157407,2009-05-02,13:44:34,2009-05-02 13:44:34,20090502074907.plt
40.006869,116.312926,0,130,39935.5726736111,2009-05-02,13:44:39,2009-05-02 13:44:39,20090502074907.plt
40.007059,116.3129,0,135,39935.5727314815,2009-05-02,13:44:44,2009-05-02 13:44:44,20090502074907.plt
40.007249,116.312874,0,137,39935.5727893518,2009-05-02,13:44:49,2009-05-02 13:44:49,20090502074907.plt
40.007428,116.312847,0,136,39935.5728472222,2009-05-02,13:44:54,2009-05-02 13:44:54,20090502074907.plt
40.007612,116.312805,0,144,39935.5729050926,2009-05-02,13:44:59,2009-05-02 13:44:59,20090502074907.plt
40.007798,116.312738,0,150,39935.572962963,2009-05-02,13:45:04,2009-05-02 13:45:04,20090502074907.plt
40.007975,116.312699,0,155,39935.5730208333,2009-05-02,13:45:09,2009-05-02 13:45:09,20090502074907.plt
40.008153,116.312698,0,151,39935.5730787037,2009-05-02,13:45:14,2009-05-02 13:45:14,20090502074907.plt
40.008341,116.312657,0,152,39935.5731365741,2009-05-02,13:45:19,2009-05-02 13:45:19,20090502074907.plt
40.008519,116.312645,0,152,39935.5731944444,2009-05-02,13:45:24,2009-05-02 13:45:24,20090502074907.plt
40.008706,116.312648,0,147,39935.5732523148,2009-05-02,13:45:29,2009-05-02 13:45:29,20090502074907.plt
40.008903,116.312652,0,145,39935.5733101852,2009-05-02,13:45:34,2009-05-02 13:45:34,20090502074907.plt
40.009095,116.312618,0,141,39935.5733680556,2009-05-02,13:45:39,2009-05-02 13:45:39,20090502074907.plt
40.009262,116.312593,0,133,39935.5734259259,2009-05-02,13:45:44,2009-05-02 13:45:44,20090502074907.plt
40.009406,116.312661,0,126,39935.5734837963,2009-05-02,13:45:49,2009-05-02 13:45:49,20090502074907.plt
40.009441,116.312871,0,117,39935.5735416667,2009-05-02,13:45:54,2009-05-02 13:45:54,20090502074907.plt
40.00947,116.313092,0,110,39935.573599537,2009-05-02,13:45:59,2009-05-02 13:45:59,20090502074907.plt
40.009479,116.313319,0,109,39935.5736574074,2009-05-02,13:46:04,2009-05-02 13:46:04,20090502074907.plt
40.009459,116.313486,0,109,39935.5737152778,2009-05-02,13:46:09,2009-05-02 13:46:09,20090502074907.plt
40.009456,116.313659,0,108,39935.5737731481,2009-05-02,13:46:14,2009-05-02 13:46:14,20090502074907.plt
40.009439,116.313822,0,107,39935.5738310185,2009-05-02,13:46:19,2009-05-02 13:46:19,20090502074907.plt
40.009468,116.313959,0,105,39935.5738888889,2009-05-02,13:46:24,2009-05-02 13:46:24,20090502074907.plt
40.0095,116.314094,0,102,39935.5739467593,2009-05-02,13:46:29,2009-05-02 13:46:29,20090502074907.plt
40.009567,116.314152,0,105,39935.5740046296,2009-05-02,13:46:34,2009-05-02 13:46:34,20090502074907.plt
40.009701,116.314099,0,107,39935.5740625,2009-05-02,13:46:39,2009-05-02 13:46:39,20090502074907.plt
40.009734,116.314311,0,105,39935.5741203704,2009-05-02,13:46:44,2009-05-02 13:46:44,20090502074907.plt
40.009756,116.314497,0,105,39935.5741782407,2009-05-02,13:46:49,2009-05-02 13:46:49,20090502074907.plt
40.009774,116.314673,0,103,39935.5742361111,2009-05-02,13:46:54,2009-05-02 13:46:54,20090502074907.plt
40.0098,116.314879,0,99,39935.5742939815,2009-05-02,13:46:59,2009-05-02 13:46:59,20090502074907.plt
40.00969,116.315152,0,100,39935.5764467593,2009-05-02,13:50:05,2009-05-02 13:50:05,20090502074907.plt
40.009709,116.315224,0,101,39935.5765046296,2009-05-02,13:50:10,2009-05-02 13:50:10,20090502074907.plt
40.009719,116.315277,0,101,39935.5765625,2009-05-02,13:50:15,2009-05-02 13:50:15,20090502074907.plt
40.00973,116.315342,0,101,39935.5766203704,2009-05-02,13:50:20,2009-05-02 13:50:20,20090502074907.plt
40.009733,116.315434,0,101,39935.5766782407,2009-05-02,13:50:25,2009-05-02 13:50:25,20090502074907.plt
40.009713,116.315488,0,101,39935.5767361111,2009-05-02,13:50:30,2009-05-02 13:50:30,20090502074907.plt
40.009713,116.315488,0,101,39935.5767708333,2009-05-02,13:50:33,2009-05-02 13:50:33,20090502074907.plt
40.009707,116.315492,0,101,39935.5767939815,2009-05-02,13:50:35,2009-05-02 13:50:35,20090502074907.plt
40.009718,116.315474,0,101,39935.5768518519,2009-05-02,13:50:40,2009-05-02 13:50:40,20090502074907.plt
40.009713,116.315451,0,101,39935.5769097222,2009-05-02,13:50:45,2009-05-02 13:50:45,20090502074907.plt
40.009703,116.315424,0,101,39935.5769675926,2009-05-02,13:50:50,2009-05-02 13:50:50,20090502074907.plt
40.009704,116.315437,0,101,39935.577025463,2009-05-02,13:50:55,2009-05-02 13:50:55,20090502074907.plt
40.009696,116.31542,0,101,39935.5770833333,2009-05-02,13:51:00,2009-05-02 13:51:00,20090502074907.plt
40.009696,116.31542,0,101,39935.5771180556,2009-05-02,13:51:03,2009-05-02 13:51:03,20090502074907.plt
40.009697,116.315427,0,101,39935.5771412037,2009-05-02,13:51:05,2009-05-02 13:51:05,20090502074907.plt
40.009688,116.315453,0,101,39935.5771990741,2009-05-02,13:51:10,2009-05-02 13:51:10,20090502074907.plt
40.009657,116.315516,0,101,39935.5772569444,2009-05-02,13:51:15,2009-05-02 13:51:15,20090502074907.plt
40.009619,116.315556,0,101,39935.5773148148,2009-05-02,13:51:20,2009-05-02 13:51:20,20090502074907.plt
40.009602,116.315592,0,101,39935.5773726852,2009-05-02,13:51:25,2009-05-02 13:51:25,20090502074907.plt
40.009594,116.315631,0,101,39935.5774305556,2009-05-02,13:51:30,2009-05-02 13:51:30,20090502074907.plt
40.009607,116.315639,0,101,39935.5774884259,2009-05-02,13:51:35,2009-05-02 13:51:35,20090502074907.plt
40.009649,116.315645,0,100,39935.5775462963,2009-05-02,13:51:40,2009-05-02 13:51:40,20090502074907.plt
40.009708,116.315666,0,100,39935.5776041667,2009-05-02,13:51:45,2009-05-02 13:51:45,20090502074907.plt
40.009771,116.315694,0,100,39935.577662037,2009-05-02,13:51:50,2009-05-02 13:51:50,20090502074907.plt
40.009832,116.31572,0,100,39935.5777199074,2009-05-02,13:51:55,2009-05-02 13:51:55,20090502074907.plt
40.009866,116.314496,0,82,39935.5778935185,2009-05-02,13:52:10,2009-05-02 13:52:10,20090502074907.plt
40.009688,116.315074,0,91,39935.5779513889,2009-05-02,13:52:15,2009-05-02 13:52:15,20090502074907.plt
40.009716,116.315073,0,96,39935.5780092593,2009-05-02,13:52:20,2009-05-02 13:52:20,20090502074907.plt
40.009725,116.31506,0,95,39935.5780671296,2009-05-02,13:52:25,2009-05-02 13:52:25,20090502074907.plt
40.009725,116.31506,0,95,39935.5781018519,2009-05-02,13:52:28,2009-05-02 13:52:28,20090502074907.plt
40.009717,116.315065,0,95,39935.578125,2009-05-02,13:52:30,2009-05-02 13:52:30,20090502074907.plt
40.009704,116.314796,0,79,39935.5781828704,2009-05-02,13:52:35,2009-05-02 13:52:35,20090502074907.plt
40.009735,116.314681,0,93,39935.5782407407,2009-05-02,13:52:40,2009-05-02 13:52:40,20090502074907.plt
40.009758,116.314718,0,95,39935.5782986111,2009-05-02,13:52:45,2009-05-02 13:52:45,20090502074907.plt
40.009709,116.315264,0,9,39935.5809606481,2009-05-02,13:56:35,2009-05-02 13:56:35,20090502074907.plt
40.009709,116.315264,0,9,39935.5809953704,2009-05-02,13:56:38,2009-05-02 13:56:38,20090502074907.plt
40.009707,116.31527,0,10,39935.5810185185,2009-05-02,13:56:40,2009-05-02 13:56:40,20090502074907.plt
40.009703,116.315258,0,11,39935.5810763889,2009-05-02,13:56:45,2009-05-02 13:56:45,20090502074907.plt
40.009682,116.315219,0,14,39935.5811342593,2009-05-02,13:56:50,2009-05-02 13:56:50,20090502074907.plt
40.009679,116.31537,0,22,39935.5811921296,2009-05-02,13:56:55,2009-05-02 13:56:55,20090502074907.plt
40.009675,116.315472,0,22,39935.58125,2009-05-02,13:57:00,2009-05-02 13:57:00,20090502074907.plt
40.009716,116.315489,0,21,39935.5813078704,2009-05-02,13:57:05,2009-05-02 13:57:05,20090502074907.plt
40.009755,116.315565,0,20,39935.5813657407,2009-05-02,13:57:10,2009-05-02 13:57:10,20090502074907.plt
40.009728,116.31559,0,20,39935.5814236111,2009-05-02,13:57:15,2009-05-02 13:57:15,20090502074907.plt
40.009663,116.315724,0,20,39935.5814814815,2009-05-02,13:57:20,2009-05-02 13:57:20,20090502074907.plt
40.009603,116.315839,0,19,39935.5815393519,2009-05-02,13:57:25,2009-05-02 13:57:25,20090502074907.plt
40.009582,116.315824,0,19,39935.5815972222,2009-05-02,13:57:30,2009-05-02 13:57:30,20090502074907.plt
40.009612,116.315751,0,19,39935.5816550926,2009-05-02,13:57:35,2009-05-02 13:57:35,20090502074907.plt
40.009651,116.315744,0,19,39935.581712963,2009-05-02,13:57:40,2009-05-02 13:57:40,20090502074907.plt
40.009648,116.315655,0,19,39935.5817708333,2009-05-02,13:57:45,2009-05-02 13:57:45,20090502074907.plt
40.009647,116.315586,0,19,39935.5818287037,2009-05-02,13:57:50,2009-05-02 13:57:50,20090502074907.plt
40.009639,116.315585,0,18,39935.5818865741,2009-05-02,13:57:55,2009-05-02 13:57:55,20090502074907.plt
40.009638,116.315583,0,18,39935.5819444444,2009-05-02,13:58:00,2009-05-02 13:58:00,20090502074907.plt
40.009638,116.315583,0,18,39935.5819791667,2009-05-02,13:58:03,2009-05-02 13:58:03,20090502074907.plt
40.009636,116.315576,0,18,39935.5820023148,2009-05-02,13:58:05,2009-05-02 13:58:05,20090502074907.plt
40.009659,116.315554,0,18,39935.5820601852,2009-05-02,13:58:10,2009-05-02 13:58:10,20090502074907.plt
40.009659,116.315529,0,19,39935.5821180556,2009-05-02,13:58:15,2009-05-02 13:58:15,20090502074907.plt
40.009685,116.315436,0,19,39935.5821759259,2009-05-02,13:58:20,2009-05-02 13:58:20,20090502074907.plt
40.009701,116.31541,0,19,39935.5822337963,2009-05-02,13:58:25,2009-05-02 13:58:25,20090502074907.plt
40.009708,116.315417,0,20,39935.5822916667,2009-05-02,13:58:30,2009-05-02 13:58:30,20090502074907.plt
40.009709,116.315421,0,20,39935.582349537,2009-05-02,13:58:35,2009-05-02 13:58:35,20090502074907.plt
40.009709,116.315421,0,20,39935.5823842593,2009-05-02,13:58:38,2009-05-02 13:58:38,20090502074907.plt
40.00971,116.315425,0,21,39935.5824074074,2009-05-02,13:58:40,2009-05-02 13:58:40,20090502074907.plt
40.009674,116.315458,0,21,39935.5824652778,2009-05-02,13:58:45,2009-05-02 13:58:45,20090502074907.plt
40.009631,116.315441,0,23,39935.5825231481,2009-05-02,13:58:50,2009-05-02 13:58:50,20090502074907.plt
40.009637,116.315411,0,24,39935.5825810185,2009-05-02,13:58:55,2009-05-02 13:58:55,20090502074907.plt
40.009647,116.31538,0,27,39935.5826388889,2009-05-02,13:59:00,2009-05-02 13:59:00,20090502074907.plt
40.009644,116.315372,0,27,39935.5826967593,2009-05-02,13:59:05,2009-05-02 13:59:05,20090502074907.plt
40.009644,116.315376,0,27,39935.5827546296,2009-05-02,13:59:10,2009-05-02 13:59:10,20090502074907.plt
40.009644,116.315376,0,27,39935.5827893519,2009-05-02,13:59:13,2009-05-02 13:59:13,20090502074907.plt
40.009642,116.315378,0,27,39935.5828125,2009-05-02,13:59:15,2009-05-02 13:59:15,20090502074907.plt
40.009639,116.315368,0,27,39935.5828703704,2009-05-02,13:59:20,2009-05-02 13:59:20,20090502074907.plt
40.009597,116.315346,0,29,39935.5829282407,2009-05-02,13:59:25,2009-05-02 13:59:25,20090502074907.plt
40.009595,116.315339,0,29,39935.5829861111,2009-05-02,13:59:30,2009-05-02 13:59:30,20090502074907.plt
40.009595,116.315339,0,29,39935.5830208333,2009-05-02,13:59:33,2009-05-02 13:59:33,20090502074907.plt
